Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,PM 2.5
298,27-01-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,8,52,110,NA
298,30-01-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,8,52,112,NA
298,02-03-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,8,53,103,NA
298,02-06-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,8,54,94,NA
298,02-10-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,8,54,53,NA
298,13-02-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,9,50,68,NA
298,17-02-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,48,71,NA
298,20-02-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,8,55,123,NA
298,24-02-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,8,55,187,NA
298,27-02-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,9,58,169,NA
298,03-03-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,9,56,73,NA
298,03-06-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,9,52,56,NA
298,03-10-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,8,53,58,NA
298,13-03-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,8,55,67,NA
298,17-03-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,8,53,90,NA
298,20-03-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,8,53,68,NA
298,24-03-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,5,29,36,NA
298,27-03-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,8,51,49,NA
298,31-03-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,8,49,79,NA
298,04-03-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,8,49,62,NA
298,04-07-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,8,48,109,NA
298,04-10-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,8,46,104,NA
298,14-04-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,47,89,NA
298,17-04-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,42,59,NA
298,21-04-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,44,103,NA
298,24-04-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,41,87,NA
298,28-04-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,37,66,NA
298,05-01-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,39,93,NA
298,05-05-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,37,81,NA
298,05-08-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,32,78,NA
298,15-05-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,32,66,NA
298,19-05-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,31,72,NA
298,22-05-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,33,85,NA
298,26-05-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,32,107,NA
298,29-05-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,33,93,NA
298,06-02-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,30,134,NA
298,06-05-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,30,114,NA
298,06-09-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,28,115,NA
298,16-06-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,27,59,NA
298,19-06-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,5,28,125,NA
298,23-06-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,5,29,114,NA
298,26-06-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,30,133,NA
298,30-06-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,33,110,NA
298,07-03-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,33,139,NA
298,07-07-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,32,127,NA
298,07-10-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,32,177,NA
298,14-07-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,31,92,NA
298,17-07-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,5,29,78,NA
298,21-07-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,30,49,NA
298,24-07-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,31,57,NA
298,28-07-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,27,71,NA
298,31-07-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,26,81,NA
298,08-01-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,5,24,72,NA
298,08-07-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,5,23,53,NA
298,08-11-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,5,24,54,NA
298,14-08-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,5,23,50,NA
298,18-08-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,5,22,42,NA
298,21-08-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,4,22,101,NA
298,25-08-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,4,26,93,NA
298,28-08-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,5,25,116,NA
298,09-01-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,4,23,95,NA
298,09-04-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,4,21,37,NA
298,09-08-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,5,27,107,NA
298,09-11-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,5,24,43,NA
298,18-09-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,5,26,107,NA
298,22-09-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,5,26,111,NA
298,25-09-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,5,26,83,NA
298,29-09-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,5,27,67,NA
298,10-06-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,41,91,NA
298,10-09-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,41,167,NA
298,13-10-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,44,50,NA
298,15-10-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,4,31,45,NA
298,16-10-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,34,59,NA
298,20-10-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,44,87,NA
298,23-10-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,8,876,231,NA
298,27-10-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,43,75,NA
298,30-10-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,43,87,NA
298,11-03-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,40,87,NA
298,11-06-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,41,105,NA
298,13-11-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,44,98,NA
298,17-11-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,50,109,NA
298,20-11-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,46,77,NA
298,24-11-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,45,103,NA
298,27-11-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,47,101,NA
298,12-04-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,8,42,91,NA
298,12-08-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,43,142,NA
298,12-11-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,21,46,88,NA
298,15-12-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,44,144,NA
298,18-12-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,8,48,133,NA
298,22-12-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,8,48,127,NA
298,29-12-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,9,48,195,NA
409,01-02-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,11,58,138,NA
409,01-06-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,10,55,225,NA
409,01-09-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,11,55,275,NA
409,13-01-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,8,42,304,NA
409,16-01-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,11,49,361,NA
409,20-01-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,10,54,120,NA
409,23-01-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,10,58,368,NA
409,27-01-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,9,56,189,NA
409,30-01-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,9,52,240,NA
409,02-03-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,9,54,298,NA
409,02-06-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,10,56,165,NA
409,02-10-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,9,62,207,NA
409,13-02-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,10,55,224,NA
409,17-02-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,10,57,163,NA
409,20-02-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,10,64,152,NA
409,24-02-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,10,64,155,NA
409,27-02-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,11,64,144,NA
409,03-03-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,11,64,266,NA
409,03-06-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,44,122,NA
409,03-10-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,46,113,NA
409,13-03-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,11,64,205,NA
409,17-03-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,11,62,317,NA
409,20-03-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,11,62,184,NA
409,24-03-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,55,165,NA
409,27-03-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,8,55,171,NA
409,31-03-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,10,51,168,NA
409,04-03-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,10,51,254,NA
409,04-07-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,10,49,397,NA
409,04-10-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,10,49,139,NA
409,14-04-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,9,48,330,NA
409,17-04-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,32,185,NA
409,21-04-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,9,51,208,NA
409,24-04-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,9,48,203,NA
409,28-04-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,8,42,233,NA
409,05-01-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,8,44,296,NA
409,05-05-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,8,43,272,NA
409,05-08-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,8,40,306,NA
409,15-05-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,40,151,NA
409,19-05-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,35,215,NA
409,22-05-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,41,123,NA
409,26-05-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,40,246,NA
409,29-05-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,42,250,NA
409,06-02-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,35,241,NA
409,06-05-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,34,311,NA
409,06-09-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,35,497,NA
409,06-12-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,34,197,NA
409,16-06-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,33,287,NA
409,19-06-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,33,411,NA
409,23-06-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,34,333,NA
409,26-06-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,34,347,NA
409,30-06-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,37,463,NA
409,07-03-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,35,194,NA
409,07-07-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,37,200,NA
409,07-10-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,31,241,NA
409,14-07-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,31,192,NA
409,17-07-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,5,21,66,NA
409,21-07-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,33,183,NA
409,24-07-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,33,183,NA
409,28-07-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,30,106,NA
409,31-07-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,29,112,NA
409,08-01-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,5,26,51,NA
409,08-04-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,28,81,NA
409,08-07-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,5,26,55,NA
409,08-11-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,5,26,51,NA
409,14-08-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,4,24,60,NA
409,18-08-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,4,23,141,NA
409,21-08-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,4,23,141,NA
409,25-08-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,4,30,114,NA
409,28-08-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,4,26,106,NA
409,09-01-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,4,25,118,NA
409,09-04-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,4,21,43,NA
409,09-08-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,5,27,100,NA
409,09-11-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,5,27,97,NA
409,15-09-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,5,28,117,NA
409,18-09-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,5,29,100,NA
409,22-09-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,5,28,156,NA
409,25-09-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,5,28,91,NA
409,29-09-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,5,28,131,NA
409,10-06-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,45,216,NA
409,10-09-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,44,280,NA
409,13-10-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,47,71,NA
409,15-10-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,5,36,146,NA
409,16-10-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,42,213,NA
409,20-10-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,47,216,NA
409,23-10-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,12,53,359,NA
409,27-10-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,45,228,NA
409,30-10-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,46,311,NA
409,11-03-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,37,311,NA
409,11-06-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,44,227,NA
409,11-10-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,47,97,NA
409,13-11-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,8,53,324,NA
409,17-11-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,8,53,330,NA
409,20-11-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,8,53,546,NA
409,24-11-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,8,53,308,NA
409,27-11-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,8,53,402,NA
409,12-04-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,8,51,307,NA
409,12-08-2014,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,8,52,360,NA
