Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,PM 2.5
297,25-02-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,8,52,405,NA
297,28-02-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,5,35,79,NA
297,04-03-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,7,47,169,NA
297,07-03-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,7,35,126,NA
297,11-03-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,8,47,255,NA
297,14-03-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,31,80,NA
297,21-03-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,8,47,261,NA
297,25-03-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,8,44,220,NA
297,28-03-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,8,42,296,NA
297,01-04-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,8,44,202,NA
297,04-04-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,8,48,222,NA
297,08-04-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,8,42,210,NA
297,11-04-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,8,44,242,NA
297,15-04-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,8,45,303,NA
297,18-04-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,8,41,367,NA
297,22-04-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,8,49,452,NA
297,25-04-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,8,41,335,NA
297,29-04-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,8,42,221,NA
297,02-05-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,8,42,150,NA
297,06-05-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,8,40,237,NA
297,09-05-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,7,40,306,NA
297,13-05-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,7,40,174,NA
297,16-05-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,7,34,235,NA
297,20-05-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,34,624,NA
297,23-05-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,7,35,234,NA
297,27-05-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,7,39,448,NA
297,30-05-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,7,35,349,NA
297,03-06-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,33,209,NA
297,06-06-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,7,35,292,NA
297,10-06-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,7,30,226,NA
297,13-06-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,26,110,NA
297,17-06-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,7,30,182,NA
297,20-06-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,7,30,164,NA
297,24-06-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,23,80,NA
297,27-06-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,7,36,207,NA
297,01-07-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,7,28,173,NA
297,04-07-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,22,184,NA
297,08-07-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,24,82,NA
297,11-07-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,27,116,NA
297,15-07-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,30,107,NA
297,18-07-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,27,173,NA
297,22-07-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,25,169,NA
297,25-07-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,23,60,NA
297,29-07-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,5,19,39,NA
297,01-08-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,25,112,NA
297,05-08-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,24,139,NA
297,08-08-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,24,86,NA
297,12-08-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,5,20,117,NA
297,19-08-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,27,110,NA
297,22-08-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,24,164,NA
297,26-08-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,27,238,NA
297,29-08-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,30,181,NA
297,02-09-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,26,239,NA
297,05-09-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,30,289,NA
297,09-09-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,30,218,NA
297,12-09-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,33,389,NA
297,16-09-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,30,230,NA
297,19-09-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,24,133,NA
297,23-09-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,25,117,NA
297,26-09-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,32,206,NA
297,30-09-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,34,278,NA
297,03-10-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,7,37,238,NA
297,07-10-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,7,37,274,NA
297,10-10-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,7,38,289,NA
297,14-10-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,7,36,334,NA
297,17-10-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,7,36,367,NA
297,21-10-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,7,37,204,NA
297,24-10-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,7,37,360,NA
297,28-10-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,7,25,170,NA
297,31-10-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,7,42,237,NA
297,04-11-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,7,38,242,NA
297,05-11-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,8,40,307,NA
297,07-11-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,9,44,444,NA
297,11-11-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,13,64,436,NA
297,14-11-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,10,44,247,NA
297,18-11-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,10,43,333,NA
297,21-11-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,9,41,479,NA
297,25-11-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,7,30,341,NA
297,28-11-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,8,41,306,NA
297,02-12-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,8,40,440,NA
297,05-12-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,10,42,348,NA
297,09-12-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,10,38,369,NA
297,12-12-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,10,41,369,NA
297,16-12-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,10,43,403,NA
297,19-12-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,9,44,373,NA
297,23-12-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,10,43,325,NA
297,26-12-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,11,44,238,NA
297,30-12-2015,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,10,44,249,NA
298,01-01-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,8,45,107,NA
298,05-01-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,9,48,89,NA
298,08-01-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,9,48,119,NA
298,12-01-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,8,49,164,NA
298,15-01-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,8,48,177,NA
298,19-01-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,8,45,187,NA
298,22-01-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,5,24,39,NA
298,29-01-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,44,92,NA
298,02-02-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,44,95,NA
298,05-02-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,37,149,NA
298,09-02-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,45,102,NA
298,12-02-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,44,113,NA
298,16-02-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,40,110,NA
298,19-02-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,8,40,122,NA
298,23-02-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,44,233,NA
298,26-02-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,42,156,NA
298,02-03-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,42,61,NA
298,05-03-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,8,45,48,NA
298,09-03-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,37,107,NA
298,12-03-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,37,94,NA
298,19-03-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,38,122,NA
298,23-03-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,38,119,NA
298,26-03-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,42,179,NA
298,30-03-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,39,115,NA
298,02-04-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,39,128,NA
298,06-04-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,40,85,NA
298,09-04-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,40,139,NA
298,13-04-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,40,50,NA
298,16-04-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,37,99,NA
298,20-04-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,37,146,NA
298,23-04-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,37,150,NA
298,27-04-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,38,81,NA
298,30-04-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,37,153,NA
298,04-05-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,39,105,NA
298,07-05-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,38,108,NA
298,11-05-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,33,183,NA
298,14-05-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,38,177,NA
298,18-05-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,24,147,NA
298,21-05-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,34,165,NA
298,25-05-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,34,170,NA
298,28-05-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,36,180,NA
298,01-06-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,34,159,NA
298,04-06-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,34,108,NA
298,08-06-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,28,156,NA
298,11-06-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,28,96,NA
298,15-06-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,28,127,NA
298,18-06-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,28,122,NA
298,22-06-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,26,165,NA
298,25-06-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,25,98,NA
298,29-06-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,25,44,NA
298,02-07-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,31,100,NA
298,06-07-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,26,139,NA
298,09-07-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,24,38,NA
298,13-07-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,24,74,NA
298,16-07-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,5,24,72,NA
298,20-07-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,5,23,57,NA
298,23-07-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,24,72,NA
298,27-07-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,5,23,24,NA
298,30-07-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,24,44,NA
298,03-08-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,19,38,NA
298,06-08-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,5,22,55,NA
298,10-08-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,5,19,37,NA
298,13-08-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,5,21,35,NA
298,17-08-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,5,22,33,NA
298,20-08-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,5,22,62,NA
298,24-08-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,23,68,NA
298,27-08-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,5,24,153,NA
298,31-08-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,24,79,NA
298,03-09-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,24,91,NA
298,07-09-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,26,85,NA
298,10-09-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,5,25,74,NA
298,14-09-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,24,68,NA
298,17-09-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,5,25,116,NA
298,21-09-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,5,22,63,NA
298,24-09-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,25,64,NA
298,28-09-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,24,94,NA
298,01-10-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,26,74,NA
298,05-10-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,26,95,NA
298,08-10-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,30,125,NA
298,12-10-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,30,115,NA
298,15-10-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,30,131,NA
298,19-10-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,32,142,NA
298,22-10-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,30,177,NA
298,26-10-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,32,100,NA
298,29-10-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,36,96,NA
298,02-11-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,35,105,NA
298,05-11-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,34,119,NA
298,09-11-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,8,39,147,NA
298,12-11-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,8,41,189,NA
298,16-11-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,8,40,115,NA
298,19-11-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,8,36,137,NA
298,23-11-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,34,97,NA
298,26-11-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,37,112,NA
298,30-11-2015,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,38,113,NA
